Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
55,5,11,56274.96,37340.34,59,378,2986.902,2042.951,NA,105.78,21.156,180,-123.69
56,6,1,56380.74,32051.34,0,274,0,0,NA,NA,NA,NA,NA
57,6,2,56380.74,31945.56,6,285,105.78,105.78,NA,105.78,17.63,-90,NA
58,6,3,56486.52,31839.78,12,309,255.376,236.531,NA,149.596,24.933,-45,45
59,6,4,56698.08,31839.78,18,344,466.936,381.395,NA,211.56,35.26,0,45
60,6,5,57015.42,31945.56,24,282,801.441,643.435,NA,334.506,55.751,18.435,18.435
61,6,6,57226.98,31839.78,30,282,1037.973,872.284,NA,236.531,39.422,-26.565,-45
62,6,7,57226.98,31945.56,36,387,1143.753,852.826,NA,105.78,17.63,90,116.565
63,6,8,57861.66,31839.78,42,348,1787.187,1495.955,NA,643.435,107.239,-9.462,-99.462
64,6,9,58073.22,31734,48,377,2023.718,1721.974,NA,236.531,39.422,-26.565,-17.103
65,6,10,58496.34,31628.22,54,366,2459.861,2157.497,NA,436.142,72.69,-14.036,12.529
66,6,11,58707.9,31310.88,59,313,2841.256,2442.121,NA,381.395,76.279,-56.31,-42.274
67,7,1,77748.3,52255.32,0,347,0,0,NA,NA,NA,NA,NA
68,7,2,77748.3,52255.32,6,414,0,0,NA,0,0,0,NA
69,7,3,77642.52,52255.32,12,409,105.78,105.78,NA,105.78,17.63,180,180
70,7,4,77430.96,52361.1,18,377,342.311,334.506,NA,236.531,39.422,153.435,-26.565
71,7,5,77325.18,52361.1,24,318,448.091,436.142,NA,105.78,17.63,180,26.565
72,7,6,77325.18,52361.1,30,349,448.091,436.142,NA,0,0,0,-180
73,7,7,77219.4,52466.88,36,393,597.687,569.643,NA,149.596,24.933,135,135
74,7,8,76902.06,52572.66,42,367,932.193,903.785,NA,334.506,55.751,161.565,26.565
75,7,9,76584.72,52678.44,48,363,1266.698,1238.123,NA,334.506,55.751,161.565,0
76,7,10,76055.82,52890,54,334,1836.341,1807.569,NA,569.643,94.94,158.199,-3.366
77,7,11,75632.7,52784.22,59,319,2272.483,2180.711,NA,436.142,87.228,-165.964,35.838
78,8,1,75950.04,54794.04,0,350,0,0,NA,NA,NA,NA,NA
79,8,2,75315.36,54476.7,6,343,709.594,709.594,NA,709.594,118.266,-153.435,NA
80,8,3,74469.12,54476.7,12,338,1555.834,1514.539,NA,846.24,141.04,180,-26.565
81,8,4,73305.54,54794.04,18,293,2761.911,2644.5,NA,1206.078,201.013,164.745,-15.255
82,8,5,72353.52,55005.6,24,288,3737.155,3602.737,NA,975.243,162.541,167.471,2.726
83,8,6,71718.84,55640.28,30,267,4634.728,4314.994,NA,897.573,149.596,135,-32.471
84,8,7,71295.72,55534.5,36,343,5070.87,4712.852,NA,436.142,72.69,-165.964,59.036
85,8,9,71507.28,55534.5,41,364,5282.43,4504.042,NA,211.56,42.312,0,165.964
86,8,8,71189.94,55640.28,42,244,5616.936,4834.736,NA,334.506,334.506,161.565,161.565
87,8,10,71507.28,55217.16,47,254,6145.836,4462.863,NA,528.9,105.78,-53.13,145.305
88,8,11,71401.5,55534.5,53,365,6480.341,4608.416,NA,334.506,55.751,108.435,161.565
89,8,12,71295.72,55746.06,59,392,6716.873,4750.688,NA,236.531,39.422,116.565,8.13
90,9,1,85047.12,47177.88,0,315,0,0,NA,NA,NA,NA,NA
91,9,2,84835.56,46754.76,6,275,473.063,473.063,NA,473.063,78.844,-116.565,NA
92,9,3,84518.22,46225.86,12,287,1089.861,1089.072,NA,616.798,102.8,-120.964,-4.399
93,9,4,84412.44,46014.3,18,383,1326.392,1325.42,NA,236.531,39.422,-116.565,4.399
94,9,5,84200.88,45696.96,24,334,1707.787,1705.651,NA,381.395,63.566,-123.69,-7.125
95,9,6,84095.1,45485.4,30,347,1944.318,1941.863,NA,236.531,39.422,-116.565,7.125
96,9,7,84095.1,45062.28,36,349,2367.438,2319.937,NA,423.12,70.52,-90,26.565
97,9,8,83989.32,44639.16,42,293,2803.581,2750.28,NA,436.142,72.69,-104.036,-14.036
98,9,9,83883.54,44216.04,48,364,3239.723,3182.203,NA,436.142,72.69,-104.036,0
99,9,10,83883.54,44110.26,54,353,3345.503,3280.886,NA,105.78,17.63,-90,14.036
100,9,11,83883.54,43898.7,59,316,3557.063,3479.503,NA,211.56,42.312,-90,0
101,10,1,66641.4,51726.42,0,340,0,0,NA,NA,NA,NA,NA
102,10,2,66324.06,52149.54,6,369,528.9,528.9,NA,528.9,88.15,126.87,NA
103,10,3,66324.06,52149.54,12,386,528.9,528.9,NA,0,0,0,-126.87
104,10,4,66112.5,52255.32,18,267,765.431,747.978,NA,236.531,39.422,153.435,153.435
105,10,5,66112.5,52255.32,24,261,765.431,747.978,NA,0,0,0,-153.435
106,10,6,66006.72,52149.54,30,348,915.027,762.79,NA,149.596,24.933,-135,-135
107,10,7,66006.72,52149.54,36,380,915.027,762.79,NA,0,0,0,135
108,10,8,66006.72,52149.54,42,388,915.027,762.79,NA,0,0,0,0
109,10,9,66006.72,52149.54,48,347,915.027,762.79,NA,0,0,0,0
110,10,10,66006.72,52149.54,54,338,915.027,762.79,NA,0,0,0,0
111,10,11,66006.72,52149.54,59,293,915.027,762.79,NA,0,0,0,0
112,11,1,90653.46,43475.58,0,276,0,0,NA,NA,NA,NA,NA
113,11,2,90653.46,43475.58,6,333,0,0,NA,0,0,0,NA
114,11,3,90124.56,43475.58,12,250,528.9,528.9,NA,528.9,88.15,180,180
115,11,4,90124.56,43369.8,18,330,634.68,539.374,NA,105.78,17.63,-90,90
116,11,5,90018.78,43369.8,24,355,740.46,643.435,NA,105.78,17.63,180,-90
117,11,6,90018.78,43369.8,30,315,740.46,643.435,NA,0,0,0,-180
118,11,7,89807.22,43687.14,36,336,1121.855,872.284,NA,381.395,63.566,123.69,123.69
119,11,8,89172.54,43581.36,42,290,1765.29,1484.693,NA,643.435,107.239,-170.538,65.772
120,11,9,89172.54,43687.14,48,315,1871.07,1495.955,NA,105.78,17.63,90,-99.462
121,11,10,89172.54,43581.36,54,349,1976.85,1484.693,NA,105.78,17.63,-90,-180
122,11,11,89172.54,43581.36,59,341,1976.85,1484.693,NA,0,0,0,90
123,12,1,101337.24,39667.5,0,271,0,0,NA,NA,NA,NA,NA
124,12,2,101125.68,39773.28,6,272,236.531,236.531,NA,236.531,39.422,153.435,NA
125,12,3,101019.9,40302.18,12,290,775.906,709.594,NA,539.374,89.896,101.31,-52.125
126,12,4,100808.34,40407.96,18,380,1012.437,909.954,NA,236.531,39.422,153.435,52.125
127,12,5,100385.22,41148.42,24,392,1865.262,1760.53,NA,852.826,142.138,119.745,-33.69
128,12,6,101337.24,42206.22,30,231,3288.387,2538.72,NA,1423.124,237.187,48.013,-71.732
129,12,7,101654.58,42206.22,36,317,3605.727,2558.477,NA,317.34,52.89,0,-48.013
130,12,8,102183.48,42523.56,42,343,4222.525,2978.792,NA,616.798,102.8,30.964,30.964
131,12,9,102923.94,42523.56,48,314,4962.985,3267.215,NA,740.46,123.41,0,-30.964
132,12,10,103452.84,42523.56,54,248,5491.885,3554.271,NA,528.9,88.15,0,0
133,12,11,103558.62,42312,59,294,5728.416,3453.681,NA,236.531,47.306,-63.435,-63.435
134,13,1,120377.64,36070.98,0,265,0,0,NA,NA,NA,NA,NA
135,13,2,121541.22,36070.98,6,310,1163.58,1163.58,NA,1163.58,193.93,0,NA
136,13,3,122599.02,35753.64,12,330,2267.956,2243.933,NA,1104.376,184.063,-16.699,-16.699
137,13,4,123233.7,35542.08,18,304,2936.967,2904.619,NA,669.011,111.502,-18.435,-1.736
138,13,5,123762.6,35542.08,24,320,3465.867,3426.031,NA,528.9,88.15,0,18.435
139,13,6,124397.28,36388.32,30,317,4523.667,4032.147,NA,1057.8,176.3,53.13,53.13
140,13,7,125031.96,36176.76,36,338,5192.679,4655.522,NA,669.011,111.502,-18.435,-71.565
141,13,8,125243.52,36282.54,42,377,5429.21,4870.477,NA,236.531,39.422,26.565,45
142,13,9,125137.74,35965.2,48,314,5763.716,4761.275,NA,334.506,55.751,-108.435,-135
143,13,10,125349.3,35965.2,54,311,5975.276,4972.785,NA,211.56,35.26,0,108.435
144,13,11,125243.52,35965.2,59,215,6081.056,4867.03,NA,105.78,21.156,180,180
145,14,1,121541.22,68439.66,0,322,0,0,NA,NA,NA,NA,NA
146,14,2,121541.22,67910.76,6,334,528.9,528.9,NA,528.9,88.15,-90,NA
147,14,3,121858.56,67381.86,12,256,1145.698,1104.376,NA,616.798,102.8,-59.036,30.964
148,14,4,121541.22,67170.3,18,248,1527.093,1269.36,NA,381.395,63.566,-146.31,-87.274
149,14,5,121435.44,67170.3,24,301,1632.873,1273.76,NA,105.78,17.63,180,-33.69
150,14,6,121435.44,67064.52,30,326,1738.653,1379.202,NA,105.78,17.63,-90,90
151,14,7,121329.66,66429.84,36,330,2382.088,2020.924,NA,643.435,107.239,-99.462,-9.462
152,14,8,121435.44,65900.94,42,310,2921.462,2540.923,NA,539.374,89.896,-78.69,20.772
153,14,9,121329.66,65795.16,48,317,3071.058,2652.949,NA,149.596,24.933,-135,-56.31
154,14,10,121223.88,65689.38,54,311,3220.653,2768.528,NA,149.596,24.933,-135,0
155,14,11,121329.66,64948.92,59,264,3968.631,3497.145,NA,747.978,149.596,-81.87,53.13
156,15,1,116992.68,63256.44,0,297,0,0,NA,NA,NA,NA,NA
157,15,2,116781.12,62939.1,6,330,381.395,381.395,NA,381.395,63.566,-123.69,NA
158,15,3,116569.56,62833.32,12,304,617.926,598.382,NA,236.531,39.422,-153.435,-29.745
159,15,4,116569.56,62727.54,18,344,723.706,677.322,NA,105.78,17.63,-90,63.435
160,15,5,116358,62092.86,24,277,1392.718,1325.42,NA,669.011,111.502,-108.435,-18.435
161,15,6,116040.66,61987.08,30,297,1727.224,1586.7,NA,334.506,55.751,-161.565,-53.13
162,15,7,116040.66,61881.3,36,340,1833.004,1672.529,NA,105.78,17.63,-90,71.565
163,15,8,115723.32,61563.96,42,316,2281.79,2115.6,NA,448.787,74.798,-135,-45
164,15,9,115723.32,61458.18,48,334,2387.57,2201.139,NA,105.78,17.63,-90,45
165,15,10,115617.54,61352.4,54,340,2537.166,2348.697,NA,149.596,24.933,-135,-45
166,15,11,115511.76,61352.4,59,332,2642.946,2412.155,NA,105.78,21.156,180,-45
167,16,1,110540.1,63362.22,0,269,0,0,NA,NA,NA,NA,NA
168,16,2,110328.54,63362.22,6,310,211.56,211.56,NA,211.56,35.26,180,NA
169,16,3,110328.54,63256.44,12,330,317.34,236.531,NA,105.78,17.63,-90,90
170,16,4,110222.76,62939.1,18,352,651.846,528.9,NA,334.506,55.751,-108.435,-18.435
171,16,5,110222.76,62621.76,24,309,969.186,805.596,NA,317.34,52.89,-90,18.435
172,16,6,110116.98,62304.42,30,287,1303.691,1139.285,NA,334.506,55.751,-108.435,-18.435
173,16,7,110011.2,61987.08,36,234,1638.197,1473.345,NA,334.506,55.751,-108.435,0
174,16,8,110011.2,61775.52,42,226,1849.757,1672.529,NA,211.56,35.26,-90,18.435
175,16,9,110011.2,61669.74,48,229,1955.537,1773.196,NA,105.78,17.63,-90,0
176,16,10,110540.1,61458.18,54,320,2525.18,1904.04,NA,569.643,94.94,-21.801,68.199
177,16,11,111069,60929.28,59,266,3273.157,2489.766,NA,747.978,149.596,-45,-23.199
178,17,1,26762.34,51937.98,0,373,0,0,NA,NA,NA,NA,NA
179,17,2,27397.02,51937.98,6,235,634.68,634.68,NA,634.68,105.78,0,NA
180,17,3,27502.8,52043.76,12,326,784.276,747.978,NA,149.596,24.933,45,45
181,17,4,27925.92,52361.1,18,366,1313.176,1238.123,NA,528.9,88.15,36.87,-8.13
182,17,5,28454.82,52572.66,24,333,1882.818,1807.569,NA,569.643,94.94,21.801,-15.068
183,17,6,28772.16,52043.76,30,396,2499.616,2012.602,NA,616.798,102.8,-59.036,-80.838
184,17,7,29089.5,51620.64,36,422,3028.516,2348.697,NA,528.9,88.15,-53.13,5.906
185,17,8,29829.96,51514.86,42,306,3776.494,3096.663,NA,747.978,124.663,-8.13,45
186,17,9,30041.52,51514.86,48,282,3988.054,3306.365,NA,211.56,35.26,0,8.13
187,17,10,29935.74,51409.08,54,336,4137.649,3217.173,NA,149.596,24.933,-135,-135
188,17,11,29935.74,51514.86,59,310,4243.429,3201.484,NA,105.78,21.156,90,-135
189,18,1,28877.94,46966.32,0,358,0,0,NA,NA,NA,NA,NA
190,18,2,29301.06,46754.76,6,292,473.063,473.063,NA,473.063,78.844,-26.565,NA
191,18,3,30041.52,46543.2,12,262,1243.153,1238.123,NA,770.09,128.348,-15.945,10.62
192,18,4,30570.42,46437.42,18,366,1782.527,1773.196,NA,539.374,89.896,-11.31,4.635
193,18,5,31416.66,46331.64,24,332,2635.352,2616.853,NA,852.826,142.138,-7.125,4.185
194,18,6,32686.02,45802.74,30,325,4010.492,3981.883,NA,1375.14,229.19,-22.62,-15.495
195,18,7,33426.48,45696.96,36,365,4758.47,4722.34,NA,747.978,124.663,-8.13,14.49
196,18,8,33849.6,45379.62,42,370,5287.37,5218.718,NA,528.9,88.15,-36.87,-28.74
197,18,9,34166.94,44956.5,48,246,5816.27,5657.994,NA,528.9,88.15,-53.13,-16.26
198,18,10,34272.72,44850.72,54,361,5965.866,5794.775,NA,149.596,24.933,-45,8.13
199,18,11,34590.06,44533.38,59,238,6414.652,6208.664,NA,448.787,89.757,-45,0
200,19,1,41994.66,72882.42,0,224,0,0,NA,NA,NA,NA,NA
201,19,2,41994.66,72776.64,6,219,105.78,105.78,NA,105.78,17.63,-90,NA
202,19,3,42100.44,72565.08,12,219,342.311,334.506,NA,236.531,39.422,-63.435,26.565
203,19,4,42100.44,72670.86,18,246,448.091,236.531,NA,105.78,17.63,90,153.435
204,19,5,42206.22,72776.64,24,250,597.687,236.531,NA,149.596,24.933,45,-45
205,19,6,42206.22,72776.64,30,268,597.687,236.531,NA,0,0,0,-45
206,19,7,42206.22,72882.42,36,284,703.467,211.56,NA,105.78,17.63,90,90
207,19,8,42312,72776.64,42,234,853.062,334.506,NA,149.596,24.933,-45,-135
208,19,9,42312,72776.64,48,333,853.062,334.506,NA,0,0,0,45
209,19,10,42629.34,72882.42,54,389,1187.568,634.68,NA,334.506,55.751,18.435,18.435
210,19,11,43264.02,72776.64,59,266,1831.003,1273.76,NA,643.435,128.687,-9.462,-27.897
211,20,1,107260.92,72776.64,0,328,0,0,NA,NA,NA,NA,NA
212,20,2,107155.14,72882.42,6,333,149.596,149.596,NA,149.596,24.933,135,NA
213,20,3,107049.36,72882.42,12,319,255.376,236.531,NA,105.78,17.63,180,45
214,20,4,106943.58,72882.42,18,341,361.156,334.506,NA,105.78,17.63,180,0
215,20,5,106520.46,72882.42,24,274,784.276,747.978,NA,423.12,70.52,180,0
216,20,6,106097.34,72882.42,30,311,1207.396,1168.378,NA,423.12,70.52,180,0
217,20,7,105674.22,72882.42,36,302,1630.516,1590.222,NA,423.12,70.52,180,0
218,20,8,105251.1,72988.2,42,366,2066.658,2020.924,NA,436.142,72.69,165.964,-14.036
219,20,9,104510.64,72988.2,48,241,2807.118,2758.405,NA,740.46,123.41,180,14.036
220,20,10,103981.74,72882.42,54,251,3346.492,3280.886,NA,539.374,89.896,-168.69,11.31
221,20,11,103875.96,72776.64,59,302,3496.087,3384.96,NA,149.596,29.919,-135,33.69
222,21,1,72353.52,7404.6,0,244,0,0,NA,NA,NA,NA,NA
223,21,2,72141.96,7510.38,6,303,236.531,236.531,NA,236.531,39.422,153.435,NA
224,21,3,72141.96,7510.38,12,287,236.531,236.531,NA,0,0,0,-153.435
225,21,4,72565.08,7298.82,18,255,709.594,236.531,NA,473.063,78.844,-26.565,-26.565
226,21,5,72776.64,7193.04,24,271,946.125,473.063,NA,236.531,39.422,-26.565,0
227,21,6,72776.64,7404.6,30,302,1157.685,423.12,NA,211.56,35.26,90,116.565
228,21,7,72776.64,7404.6,36,319,1157.685,423.12,NA,0,0,0,-90
229,21,8,72776.64,7404.6,42,396,1157.685,423.12,NA,0,0,0,0
230,21,9,72776.64,7298.82,48,402,1263.465,436.142,NA,105.78,17.63,-90,-90
231,21,10,73517.1,6981.48,54,318,2069.062,1238.123,NA,805.596,134.266,-23.199,66.801
232,21,11,73728.66,6558.36,59,342,2542.124,1614.662,NA,473.063,94.613,-63.435,-40.236
233,22,1,85047.12,10789.56,0,398,0,0,NA,NA,NA,NA,NA
234,22,2,85258.68,9943.32,6,358,872.284,872.284,NA,872.284,145.381,-75.964,NA
235,22,3,85893.36,9202.86,12,316,1847.528,1798.26,NA,975.243,162.541,-49.399,26.565
236,22,4,86104.92,8039.28,18,269,3030.184,2946.69,NA,1182.656,197.109,-79.695,-30.296
237,22,5,87585.84,7087.26,24,255,4790.714,4489.112,NA,1760.53,293.422,-32.735,46.96
238,22,6,88008.96,6241.02,30,394,5736.839,5427.864,NA,946.125,157.688,-63.435,-30.7
239,22,7,88326.3,6029.46,36,299,6118.234,5780.275,NA,381.395,63.566,-33.69,29.745
240,22,8,88326.3,6029.46,42,351,6118.234,5780.275,NA,0,0,0,33.69
241,22,9,88008.96,5606.34,48,404,6647.134,5969.779,NA,528.9,88.15,-126.87,-126.87
242,22,10,88008.96,5183.22,54,316,7070.254,6340.626,NA,423.12,70.52,-90,36.87
243,22,11,88008.96,5077.44,59,289,7176.034,6434.346,NA,105.78,21.156,-90,0
244,23,1,76690.5,24435.18,0,397,0,0,NA,NA,NA,NA,NA
245,23,2,76690.5,24435.18,6,378,0,0,NA,0,0,0,NA
246,23,3,76690.5,24435.18,12,417,0,0,NA,0,0,0,0
247,23,4,76584.72,24752.52,18,441,334.506,334.506,NA,334.506,55.751,108.435,108.435
248,23,5,76478.94,25175.64,24,351,770.648,770.09,NA,436.142,72.69,104.036,-4.399
249,23,6,76584.72,25175.64,30,379,876.428,747.978,NA,105.78,17.63,0,-104.036
250,23,7,76584.72,25175.64,36,445,876.428,747.978,NA,0,0,0,0
251,23,8,76267.38,25810.32,42,425,1586.022,1438.764,NA,709.594,118.266,116.565,116.565
252,23,9,76373.16,25916.1,48,409,1735.617,1514.539,NA,149.596,24.933,45,-71.565
253,23,10,76373.16,26445,54,321,2264.517,2034.719,NA,528.9,88.15,90,45
254,23,11,76373.16,26550.78,59,421,2370.297,2139.268,NA,105.78,21.156,90,0
255,24,1,73305.54,23800.5,0,374,0,0,NA,NA,NA,NA,NA
256,24,2,73411.32,23694.72,6,454,149.596,149.596,NA,149.596,24.933,-45,NA
257,24,3,73622.88,24117.84,12,398,622.658,448.787,NA,473.063,78.844,63.435,108.435
258,24,4,73622.88,24540.96,18,315,1045.778,805.596,NA,423.12,70.52,90,26.565
259,24,5,73411.32,24752.52,24,385,1344.969,957.879,NA,299.191,49.865,135,45
260,24,6,73411.32,25175.64,30,302,1768.089,1379.202,NA,423.12,70.52,90,-45
261,24,7,73411.32,25175.64,36,427,1768.089,1379.202,NA,0,0,0,-90
262,24,8,73517.1,25598.76,42,455,2204.231,1810.662,NA,436.142,72.69,75.964,75.964
263,24,9,73728.66,25598.76,48,449,2415.791,1847.368,NA,211.56,35.26,0,-75.964
264,24,10,74151.78,26021.88,54,429,3014.173,2377.11,NA,598.382,99.73,45,45
265,24,11,74151.78,26021.88,59,568,3014.173,2377.11,NA,0,0,0,-45
266,25,1,18088.38,42417.78,0,362,0,0,NA,NA,NA,NA,NA
267,25,2,18511.5,42312,6,235,436.142,436.142,NA,436.142,72.69,-14.036,NA
268,25,3,18934.62,42206.22,12,227,872.284,872.284,NA,436.142,72.69,-14.036,0
269,25,4,19463.52,41888.88,18,215,1489.082,1473.345,NA,616.798,102.8,-30.964,-16.928
270,25,5,19463.52,41888.88,24,235,1489.082,1473.345,NA,0,0,0,30.964
271,25,6,19569.3,41148.42,30,350,2237.06,1950.487,NA,747.978,124.663,-81.87,-81.87
272,25,7,20521.32,40302.18,36,376,3510.82,3224.122,NA,1273.76,212.293,-41.634,40.236
273,25,8,21050.22,40090.62,42,257,4080.462,3766.719,NA,569.643,94.94,-21.801,19.832
274,25,9,21473.34,39879.06,48,224,4553.525,4231.2,NA,473.063,78.844,-26.565,-4.764
275,25,10,21473.34,39773.28,54,225,4659.305,4295.502,NA,105.78,17.63,-90,-63.435
276,25,11,21156,39984.84,59,234,5040.7,3915.289,NA,381.395,76.279,146.31,-123.69
277,26,1,91711.26,94567.32,0,312,0,0,NA,NA,NA,NA,NA
278,26,2,91817.04,94778.88,6,270,236.531,236.531,NA,236.531,39.422,63.435,NA
279,26,3,91817.04,94778.88,12,301,236.531,236.531,NA,0,0,0,-63.435
280,26,4,92028.6,94884.66,18,311,473.063,448.787,NA,236.531,39.422,26.565,26.565
281,26,5,92345.94,94990.44,24,238,807.568,762.79,NA,334.506,55.751,18.435,-8.13
282,26,6,92345.94,94990.44,30,296,807.568,762.79,NA,0,0,0,-18.435
283,26,7,92663.28,94990.44,36,234,1124.908,1041.812,NA,317.34,52.89,0,0
284,26,8,92451.72,95413.56,42,282,1597.971,1124.457,NA,473.063,78.844,116.565,116.565
285,26,9,92451.72,95413.56,48,299,1597.971,1124.457,NA,0,0,0,-116.565
286,26,10,92345.94,95519.34,54,364,1747.566,1144.186,NA,149.596,24.933,135,135
287,26,11,92557.5,95625.12,59,286,1984.098,1354.645,NA,236.531,47.306,26.565,-108.435
288,27,1,108424.5,97000.26,0,287,0,0,NA,NA,NA,NA,NA
289,27,2,108953.4,96682.92,6,201,616.798,616.798,NA,616.798,102.8,-30.964,NA
290,27,3,109059.18,96682.92,12,211,722.578,709.594,NA,105.78,17.63,0,30.964
291,27,4,108847.62,96577.14,18,270,959.109,598.382,NA,236.531,39.422,-153.435,-153.435
292,27,5,108847.62,96471.36,24,242,1064.889,677.322,NA,105.78,17.63,-90,63.435
293,27,6,108847.62,96471.36,30,299,1064.889,677.322,NA,0,0,0,90
294,27,7,108847.62,96471.36,36,295,1064.889,677.322,NA,0,0,0,0
295,27,8,108953.4,96365.58,42,293,1214.485,826.168,NA,149.596,24.933,-45,-45
296,27,9,109164.96,96048.24,48,226,1595.88,1206.078,NA,381.395,63.566,-56.31,-11.31
297,27,10,109270.74,95942.46,54,239,1745.476,1354.645,NA,149.596,24.933,-45,11.31
298,27,11,109376.52,95730.9,59,204,1982.007,1586.7,NA,236.531,47.306,-63.435,-18.435
299,28,1,116463.78,98163.84,0,248,0,0,NA,NA,NA,NA,NA
300,28,2,116252.22,97952.28,6,306,299.191,299.191,NA,299.191,49.865,-135,NA
301,28,3,116146.44,98058.06,12,268,448.787,334.506,NA,149.596,24.933,135,-90
