Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
138,18,4,82402.62,37023,18,218,105.78,105.78,NA,105.78,17.63,0,0
139,18,5,82296.84,37128.78,24,220,255.376,105.78,NA,149.596,24.933,135,135
140,18,6,82296.84,37023,30,226,361.156,0,NA,105.78,17.63,-90,135
141,18,7,82296.84,37023,36,208,361.156,0,NA,0,0,0,90
142,18,8,82508.4,37128.78,42,210,597.687,236.531,NA,236.531,39.422,26.565,26.565
143,18,9,82296.84,37023,48,240,834.218,0,NA,236.531,39.422,-153.435,-180
144,18,10,82296.84,37128.78,54,208,939.998,105.78,NA,105.78,17.63,90,-116.565
145,18,11,82402.62,37023,59,214,1089.594,105.78,NA,149.596,29.919,-45,-135
146,19,1,80392.8,61246.62,0,364,0,0,NA,NA,NA,NA,NA
147,19,2,80392.8,61352.4,6,273,105.78,105.78,NA,105.78,17.63,90,NA
148,19,3,80287.02,60717.72,12,290,749.215,539.374,NA,643.435,107.239,-99.462,170.538
149,19,4,80287.02,60717.72,18,267,749.215,539.374,NA,0,0,0,99.462
150,19,5,80287.02,60823.5,24,260,854.995,436.142,NA,105.78,17.63,90,90
151,19,6,80287.02,61140.84,30,238,1172.335,149.596,NA,317.34,52.89,90,0
152,19,7,80392.8,60717.72,36,202,1608.477,528.9,NA,436.142,72.69,-75.964,-165.964
153,19,8,80604.36,60506.16,42,200,1907.668,770.09,NA,299.191,49.865,-45,30.964
154,19,9,80287.02,61035.06,48,236,2524.466,236.531,NA,616.798,102.8,120.964,165.964
155,19,10,80287.02,60823.5,54,207,2736.026,436.142,NA,211.56,35.26,-90,149.036
156,19,11,80075.46,61140.84,59,246,3117.421,334.506,NA,381.395,76.279,123.69,-146.31
157,20,1,20203.98,91817.04,0,323,0,0,NA,NA,NA,NA,NA
158,20,2,20203.98,91922.82,6,326,105.78,105.78,NA,105.78,17.63,90,NA
159,20,3,20203.98,91817.04,12,290,211.56,0,NA,105.78,17.63,-90,-180
160,20,4,20203.98,91922.82,18,292,317.34,105.78,NA,105.78,17.63,90,180
161,20,5,20203.98,91922.82,24,315,317.34,105.78,NA,0,0,0,-90
162,20,6,20203.98,91817.04,30,284,423.12,0,NA,105.78,17.63,-90,-90
163,20,7,20203.98,91817.04,36,299,423.12,0,NA,0,0,0,90
164,20,8,20203.98,91817.04,42,280,423.12,0,NA,0,0,0,0
165,20,9,20203.98,91817.04,48,281,423.12,0,NA,0,0,0,0
166,20,10,20203.98,91817.04,54,268,423.12,0,NA,0,0,0,0
167,20,11,20203.98,91817.04,59,280,423.12,0,NA,0,0,0,0
