Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
50,5,7,33426.48,28349.04,36,150,1214.913,826.168,NA,105.78,17.63,0,0
51,5,8,33426.48,28349.04,42,155,1214.913,826.168,NA,0,0,0,0
52,5,9,33426.48,28349.04,48,144,1214.913,826.168,NA,0,0,0,0
53,5,10,33426.48,28349.04,54,144,1214.913,826.168,NA,0,0,0,0
54,5,11,33320.7,28243.26,59,139,1364.509,975.243,NA,149.596,29.919,-135,-135
55,6,1,42206.22,24540.96,0,144,0,0,NA,NA,NA,NA,NA
56,6,2,42100.44,24435.18,6,148,149.596,149.596,NA,149.596,24.933,-135,NA
57,6,3,42206.22,24435.18,12,154,255.376,105.78,NA,105.78,17.63,0,135
58,6,4,42206.22,24435.18,18,141,255.376,105.78,NA,0,0,0,0
59,6,5,42100.44,24435.18,24,146,361.156,149.596,NA,105.78,17.63,180,180
60,6,6,42206.22,24435.18,30,146,466.936,105.78,NA,105.78,17.63,0,-180
61,6,7,42206.22,24540.96,36,143,572.716,0,NA,105.78,17.63,90,90
62,6,8,42206.22,24435.18,42,150,678.496,105.78,NA,105.78,17.63,-90,-180
63,6,9,42206.22,24435.18,48,139,678.496,105.78,NA,0,0,0,90
64,6,10,42206.22,24435.18,54,140,678.496,105.78,NA,0,0,0,0
65,6,11,42100.44,24435.18,59,147,784.276,149.596,NA,105.78,21.156,180,180
66,7,1,61669.74,28243.26,0,140,0,0,NA,NA,NA,NA,NA
67,7,2,61669.74,28243.26,6,132,0,0,NA,0,0,0,NA
68,7,3,61881.3,28243.26,12,124,211.56,211.56,NA,211.56,35.26,0,0
69,7,4,61775.52,28243.26,18,125,317.34,105.78,NA,105.78,17.63,180,180
70,7,5,61669.74,28243.26,24,134,423.12,0,NA,105.78,17.63,180,0
71,7,6,61669.74,28243.26,30,123,423.12,0,NA,0,0,0,-180
72,7,7,61775.52,28243.26,36,135,528.9,105.78,NA,105.78,17.63,0,0
73,7,8,61669.74,28243.26,42,120,634.68,0,NA,105.78,17.63,180,180
74,7,9,61881.3,28454.82,48,122,933.871,299.191,NA,299.191,49.865,45,-135
75,7,10,61775.52,28243.26,54,122,1170.402,105.78,NA,236.531,39.422,-116.565,-161.565
76,7,11,61669.74,28349.04,59,119,1319.998,105.78,NA,149.596,29.919,135,-108.435
77,8,1,64102.68,30993.54,0,134,0,0,NA,NA,NA,NA,NA
78,8,2,64314.24,30993.54,6,123,211.56,211.56,NA,211.56,35.26,0,NA
79,8,3,64102.68,30993.54,12,124,423.12,0,NA,211.56,35.26,180,180
80,8,4,64208.46,30993.54,18,136,528.9,105.78,NA,105.78,17.63,0,-180
81,8,5,64208.46,30993.54,24,150,528.9,105.78,NA,0,0,0,0
82,8,6,64102.68,30993.54,30,157,634.68,0,NA,105.78,17.63,180,180
83,8,7,64314.24,30993.54,36,156,846.24,211.56,NA,211.56,35.26,0,-180
84,8,8,64314.24,30993.54,42,152,846.24,211.56,NA,0,0,0,0
85,8,9,64102.68,30993.54,48,143,1057.8,0,NA,211.56,35.26,180,180
86,8,10,64208.46,30993.54,54,148,1163.58,105.78,NA,105.78,17.63,0,-180
87,8,11,64314.24,30993.54,59,143,1269.36,211.56,NA,105.78,21.156,0,0
88,9,1,57544.32,48764.58,0,123,0,0,NA,NA,NA,NA,NA
89,9,2,57544.32,48658.8,6,115,105.78,105.78,NA,105.78,17.63,-90,NA
90,9,3,57544.32,48764.58,12,116,211.56,0,NA,105.78,17.63,90,180
91,9,4,57544.32,48658.8,18,121,317.34,105.78,NA,105.78,17.63,-90,-180
92,9,5,57332.76,48870.36,24,115,616.531,236.531,NA,299.191,49.865,135,-135
93,9,6,57544.32,48870.36,30,117,828.091,105.78,NA,211.56,35.26,0,-135
94,9,7,57438.54,48870.36,36,118,933.871,149.596,NA,105.78,17.63,180,180
95,9,8,57544.32,48764.58,42,115,1083.467,0,NA,149.596,24.933,-45,135
96,9,9,57544.32,48764.58,48,117,1083.467,0,NA,0,0,0,45
97,9,10,57438.54,48764.58,54,119,1189.247,105.78,NA,105.78,17.63,180,180
98,9,11,57544.32,48764.58,59,114,1295.027,0,NA,105.78,21.156,0,-180
99,10,1,52995.78,61458.18,0,144,0,0,NA,NA,NA,NA,NA
100,10,2,52995.78,61458.18,6,153,0,0,NA,0,0,0,NA
101,10,3,53101.56,61458.18,12,157,105.78,105.78,NA,105.78,17.63,0,0
102,10,4,52995.78,61458.18,18,152,211.56,0,NA,105.78,17.63,180,180
103,10,5,53101.56,61458.18,24,155,317.34,105.78,NA,105.78,17.63,0,-180
104,10,6,52995.78,61458.18,30,150,423.12,0,NA,105.78,17.63,180,180
105,10,7,53207.34,61458.18,36,147,634.68,211.56,NA,211.56,35.26,0,-180
106,10,8,53101.56,61458.18,42,151,740.46,105.78,NA,105.78,17.63,180,180
107,10,9,53101.56,61352.4,48,151,846.24,149.596,NA,105.78,17.63,-90,90
108,10,10,53101.56,61458.18,54,150,952.02,105.78,NA,105.78,17.63,90,180
109,10,11,53101.56,61352.4,59,148,1057.8,149.596,NA,105.78,21.156,-90,-180
110,11,1,96788.7,56063.4,0,154,0,0,NA,NA,NA,NA,NA
111,11,2,96894.48,56063.4,6,148,105.78,105.78,NA,105.78,17.63,0,NA
112,11,3,96894.48,56063.4,12,143,105.78,105.78,NA,0,0,0,0
113,11,4,96894.48,56063.4,18,148,105.78,105.78,NA,0,0,0,0
114,11,5,96894.48,56063.4,24,147,105.78,105.78,NA,0,0,0,0
115,11,6,96788.7,56063.4,30,143,211.56,0,NA,105.78,17.63,180,180
116,11,7,96894.48,56063.4,36,146,317.34,105.78,NA,105.78,17.63,0,-180
117,11,8,96894.48,56063.4,42,146,317.34,105.78,NA,0,0,0,0
118,11,9,96894.48,56063.4,48,149,317.34,105.78,NA,0,0,0,0
119,11,10,96788.7,56063.4,54,141,423.12,0,NA,105.78,17.63,180,180
120,11,11,96894.48,56063.4,59,139,528.9,105.78,NA,105.78,21.156,0,-180
121,12,1,29512.62,60929.28,0,148,0,0,NA,NA,NA,NA,NA
122,12,2,29724.18,60929.28,6,142,211.56,211.56,NA,211.56,35.26,0,NA
123,12,3,29618.4,60929.28,12,146,317.34,105.78,NA,105.78,17.63,180,180
124,12,4,29512.62,60929.28,18,147,423.12,0,NA,105.78,17.63,180,0
125,12,5,29724.18,60929.28,24,148,634.68,211.56,NA,211.56,35.26,0,-180
126,12,6,29512.62,60929.28,30,152,846.24,0,NA,211.56,35.26,180,180
127,12,7,29512.62,60929.28,36,156,846.24,0,NA,0,0,0,-180
128,12,8,29512.62,60929.28,42,149,846.24,0,NA,0,0,0,0
129,12,9,29618.4,60929.28,48,148,952.02,105.78,NA,105.78,17.63,0,0
130,12,10,29512.62,60929.28,54,145,1057.8,0,NA,105.78,17.63,180,180
131,12,11,29618.4,60929.28,59,140,1163.58,105.78,NA,105.78,21.156,0,-180
132,13,1,18088.38,60506.16,0,147,0,0,NA,NA,NA,NA,NA
133,13,2,18088.38,60506.16,6,138,0,0,NA,0,0,0,NA
134,13,3,18194.16,60506.16,12,140,105.78,105.78,NA,105.78,17.63,0,0
135,13,4,18088.38,60506.16,18,133,211.56,0,NA,105.78,17.63,180,180
136,13,5,18299.94,60506.16,24,135,423.12,211.56,NA,211.56,35.26,0,-180
137,13,6,18299.94,60506.16,30,133,423.12,211.56,NA,0,0,0,0
138,13,7,18194.16,60506.16,36,144,528.9,105.78,NA,105.78,17.63,180,180
139,13,8,18088.38,60506.16,42,137,634.68,0,NA,105.78,17.63,180,0
140,13,9,18194.16,60506.16,48,137,740.46,105.78,NA,105.78,17.63,0,-180
141,13,10,18299.94,60506.16,54,128,846.24,211.56,NA,105.78,17.63,0,0
142,13,11,18194.16,60506.16,59,132,952.02,105.78,NA,105.78,21.156,180,180
143,14,1,11424.24,79546.56,0,150,0,0,NA,NA,NA,NA,NA
144,14,2,11318.46,79440.78,6,152,149.596,149.596,NA,149.596,24.933,-135,NA
145,14,3,11212.68,79546.56,12,132,299.191,211.56,NA,149.596,24.933,135,-90
146,14,4,11212.68,79546.56,18,129,299.191,211.56,NA,0,0,0,-135
147,14,5,11212.68,79546.56,24,122,299.191,211.56,NA,0,0,0,0
148,14,6,11424.24,79546.56,30,135,510.751,0,NA,211.56,35.26,0,0
149,14,7,11212.68,79546.56,36,143,722.311,211.56,NA,211.56,35.26,180,180
150,14,8,11212.68,79440.78,42,142,828.091,236.531,NA,105.78,17.63,-90,90
151,14,9,11424.24,79546.56,48,142,1064.622,0,NA,236.531,39.422,26.565,116.565
152,14,10,11212.68,79546.56,54,140,1276.182,211.56,NA,211.56,35.26,180,153.435
153,14,11,11212.68,79440.78,59,141,1381.962,236.531,NA,105.78,21.156,-90,90
154,15,1,5077.44,80921.7,0,139,0,0,NA,NA,NA,NA,NA
155,15,2,4865.88,80710.14,6,124,299.191,299.191,NA,299.191,49.865,-135,NA
156,15,3,5712.12,82191.06,12,145,2004.842,1419.188,NA,1705.651,284.275,60.255,-164.745
157,15,4,5712.12,82296.84,18,147,2110.622,1514.539,NA,105.78,17.63,90,29.745
158,15,5,5712.12,84200.88,24,122,4014.662,3340.036,NA,1904.04,317.34,90,0
159,15,6,5606.34,84306.66,30,118,4164.258,3426.031,NA,149.596,24.933,135,45
160,15,7,5712.12,84729.78,36,117,4600.4,3860.608,NA,436.142,72.69,75.964,-59.036
161,15,8,5500.56,84624,42,150,4836.931,3726.4,NA,236.531,39.422,-153.435,130.601
162,15,9,5500.56,84624,48,124,4836.931,3726.4,NA,0,0,0,153.435
163,15,10,5500.56,84941.34,54,121,5154.271,4041.848,NA,317.34,52.89,90,90
164,15,11,5606.34,84729.78,59,118,5390.802,3844.634,NA,236.531,47.306,-63.435,-153.435
165,16,1,14280.3,92240.16,0,116,0,0,NA,NA,NA,NA,NA
166,16,2,14280.3,92240.16,6,116,0,0,NA,0,0,0,NA
167,16,3,14280.3,92240.16,12,117,0,0,NA,0,0,0,0
168,16,4,14280.3,92240.16,18,117,0,0,NA,0,0,0,0
169,16,5,14280.3,92345.94,24,114,105.78,105.78,NA,105.78,17.63,90,90
170,16,6,14174.52,92345.94,30,118,211.56,149.596,NA,105.78,17.63,180,90
171,16,7,14280.3,92451.72,36,116,361.156,211.56,NA,149.596,24.933,45,-135
172,16,8,14386.08,92240.16,42,116,597.687,105.78,NA,236.531,39.422,-63.435,-108.435
173,16,9,14386.08,92240.16,48,112,597.687,105.78,NA,0,0,0,63.435
174,16,10,14174.52,92240.16,54,113,809.247,105.78,NA,211.56,35.26,180,180
175,16,11,14174.52,92240.16,59,112,809.247,105.78,NA,0,0,0,-180
176,17,1,82402.62,85047.12,0,135,0,0,NA,NA,NA,NA,NA
177,17,2,82296.84,85047.12,6,121,105.78,105.78,NA,105.78,17.63,180,NA
178,17,3,82402.62,85047.12,12,127,211.56,0,NA,105.78,17.63,0,-180
179,17,4,82402.62,85047.12,18,122,211.56,0,NA,0,0,0,0
180,17,5,82191.06,85152.9,24,124,448.091,236.531,NA,236.531,39.422,153.435,153.435
181,17,6,82296.84,85152.9,30,121,553.871,149.596,NA,105.78,17.63,0,-153.435
182,17,7,82296.84,85258.68,36,118,659.651,236.531,NA,105.78,17.63,90,90
183,17,8,82191.06,85047.12,42,123,896.183,211.56,NA,236.531,39.422,-116.565,153.435
184,17,9,82191.06,85152.9,48,118,1001.963,236.531,NA,105.78,17.63,90,-153.435
185,17,10,82402.62,85152.9,54,119,1213.523,105.78,NA,211.56,35.26,0,-90
186,17,11,82191.06,85152.9,59,119,1425.083,236.531,NA,211.56,42.312,180,180
187,18,1,93297.96,68122.32,0,154,0,0,NA,NA,NA,NA,NA
188,18,2,93192.18,68122.32,6,151,105.78,105.78,NA,105.78,17.63,180,NA
189,18,3,93192.18,68016.54,12,150,211.56,149.596,NA,105.78,17.63,-90,90
190,18,4,93403.74,68016.54,18,157,423.12,149.596,NA,211.56,35.26,0,90
191,18,5,93297.96,68016.54,24,160,528.9,105.78,NA,105.78,17.63,180,180
192,18,6,93192.18,68016.54,30,143,634.68,149.596,NA,105.78,17.63,180,0
193,18,7,93297.96,68016.54,36,151,740.46,105.78,NA,105.78,17.63,0,-180
194,18,8,93192.18,68122.32,42,147,890.056,105.78,NA,149.596,24.933,135,135
195,18,9,93192.18,68016.54,48,154,995.836,149.596,NA,105.78,17.63,-90,135
196,18,10,93403.74,68016.54,54,149,1207.396,149.596,NA,211.56,35.26,0,90
197,18,11,93403.74,68016.54,59,145,1207.396,149.596,NA,0,0,0,0
198,19,1,101125.68,40936.86,0,146,0,0,NA,NA,NA,NA,NA
199,19,2,101231.46,41042.64,6,147,149.596,149.596,NA,149.596,24.933,45,NA
200,19,3,101125.68,41042.64,12,146,255.376,105.78,NA,105.78,17.63,180,135
201,19,4,101231.46,40936.86,18,145,404.971,105.78,NA,149.596,24.933,-45,135
202,19,5,101019.9,40936.86,24,139,616.531,105.78,NA,211.56,35.26,180,-135
203,19,6,101019.9,41042.64,30,139,722.311,149.596,NA,105.78,17.63,90,-90
204,19,7,101231.46,40936.86,36,146,958.842,105.78,NA,236.531,39.422,-26.565,-116.565
205,19,8,101125.68,40936.86,42,147,1064.622,0,NA,105.78,17.63,180,-153.435
206,19,9,101125.68,40831.08,48,143,1170.402,105.78,NA,105.78,17.63,-90,90
207,19,10,101231.46,41042.64,54,141,1406.934,149.596,NA,236.531,39.422,63.435,153.435
208,19,11,101019.9,40831.08,59,144,1706.125,149.596,NA,299.191,59.838,-135,161.565
209,20,1,74680.68,46437.42,0,145,0,0,NA,NA,NA,NA,NA
210,20,2,74680.68,46437.42,6,144,0,0,NA,0,0,0,NA
211,20,3,74786.46,46331.64,12,140,149.596,149.596,NA,149.596,24.933,-45,-45
212,20,4,74786.46,46331.64,18,140,149.596,149.596,NA,0,0,0,45
213,20,5,74892.24,46331.64,24,136,255.376,236.531,NA,105.78,17.63,0,0
214,20,6,74786.46,46437.42,30,142,404.971,105.78,NA,149.596,24.933,135,135
215,20,7,74786.46,46543.2,36,135,510.751,149.596,NA,105.78,17.63,90,-45
216,20,8,74786.46,46437.42,42,130,616.531,105.78,NA,105.78,17.63,-90,-180
217,20,9,74786.46,46437.42,48,130,616.531,105.78,NA,0,0,0,90
218,20,10,74786.46,46331.64,54,130,722.311,149.596,NA,105.78,17.63,-90,-90
219,20,11,74786.46,46437.42,59,129,828.091,105.78,NA,105.78,21.156,90,180
220,21,1,136667.76,39455.94,0,139,0,0,NA,NA,NA,NA,NA
221,21,2,136456.2,39455.94,6,129,211.56,211.56,NA,211.56,35.26,180,NA
222,21,3,136561.98,39455.94,12,138,317.34,105.78,NA,105.78,17.63,0,-180
223,21,4,136456.2,39455.94,18,137,423.12,211.56,NA,105.78,17.63,180,180
224,21,5,136561.98,39455.94,24,129,528.9,105.78,NA,105.78,17.63,0,-180
225,21,6,136456.2,39455.94,30,132,634.68,211.56,NA,105.78,17.63,180,180
226,21,7,136456.2,39455.94,36,139,634.68,211.56,NA,0,0,0,-180
227,21,8,136350.42,39455.94,42,137,740.46,317.34,NA,105.78,17.63,180,180
228,21,9,136561.98,39455.94,48,131,952.02,105.78,NA,211.56,35.26,0,-180
229,21,10,136456.2,39455.94,54,123,1057.8,211.56,NA,105.78,17.63,180,180
230,21,11,136561.98,39455.94,59,124,1163.58,105.78,NA,105.78,21.156,0,-180
231,22,1,132648.12,53736.24,0,139,0,0,NA,NA,NA,NA,NA
232,22,2,132436.56,53736.24,6,128,211.56,211.56,NA,211.56,35.26,180,NA
233,22,3,132648.12,53736.24,12,131,423.12,0,NA,211.56,35.26,0,-180
234,22,4,132542.34,53842.02,18,130,572.716,149.596,NA,149.596,24.933,135,135
235,22,5,132436.56,53842.02,24,124,678.496,236.531,NA,105.78,17.63,180,45
236,22,6,132648.12,53736.24,30,129,915.027,0,NA,236.531,39.422,-26.565,153.435
237,22,7,132542.34,53736.24,36,130,1020.807,105.78,NA,105.78,17.63,180,-153.435
238,22,8,132436.56,53736.24,42,128,1126.587,211.56,NA,105.78,17.63,180,0
239,22,9,132436.56,53736.24,48,128,1126.587,211.56,NA,0,0,0,-180
240,22,10,132436.56,53736.24,54,131,1126.587,211.56,NA,0,0,0,0
241,22,11,132542.34,53736.24,59,123,1232.367,105.78,NA,105.78,21.156,0,0
242,23,1,132859.68,66006.72,0,126,0,0,NA,NA,NA,NA,NA
243,23,2,132753.9,66006.72,6,138,105.78,105.78,NA,105.78,17.63,180,NA
244,23,3,132119.22,66429.84,12,145,868.57,852.826,NA,762.79,127.132,146.31,-33.69
245,23,4,131272.98,67276.08,18,116,2065.335,2031.967,NA,1196.764,199.461,135,-11.31
246,23,5,130532.52,67170.3,24,130,2813.312,2601.844,NA,747.978,124.663,-171.87,53.13
247,23,6,130109.4,68757,30,138,4455.459,3889.483,NA,1642.147,273.691,104.931,-83.199
248,23,7,129792.06,69814.8,36,118,5559.835,4889.966,NA,1104.376,184.063,106.699,1.768
249,23,8,129580.5,69920.58,42,137,5796.366,5106.008,NA,236.531,39.422,153.435,46.736
250,23,9,129580.5,69920.58,48,138,5796.366,5106.008,NA,0,0,0,-153.435
251,23,10,129580.5,70237.92,54,135,6113.706,5353.137,NA,317.34,52.89,90,90
252,23,11,129580.5,70237.92,59,135,6113.706,5353.137,NA,0,0,0,-90
253,24,1,121541.22,67170.3,0,118,0,0,NA,NA,NA,NA,NA
254,24,2,121752.78,66958.74,6,126,299.191,299.191,NA,299.191,49.865,-45,NA
255,24,3,121752.78,66958.74,12,125,299.191,299.191,NA,0,0,0,45
256,24,4,121752.78,67064.52,18,115,404.971,236.531,NA,105.78,17.63,90,90
257,24,5,121541.22,66958.74,24,118,641.502,211.56,NA,236.531,39.422,-153.435,116.565
258,24,6,121752.78,66958.74,30,122,853.062,299.191,NA,211.56,35.26,0,153.435
259,24,7,121752.78,66958.74,36,115,853.062,299.191,NA,0,0,0,0
260,24,8,121647,67064.52,42,117,1002.658,149.596,NA,149.596,24.933,135,135
261,24,9,121647,66958.74,48,115,1108.438,236.531,NA,105.78,17.63,-90,135
262,24,10,121647,67064.52,54,117,1214.218,149.596,NA,105.78,17.63,90,180
263,24,11,121752.78,66958.74,59,112,1363.813,299.191,NA,149.596,29.919,-45,-135
