Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
283,28,6,101760.36,81979.5,30,410,0,0,NA,NA,NA,NA,NA
284,29,1,110857.44,78700.32,0,339,0,0,NA,NA,NA,NA,NA
285,29,2,108530.28,79440.78,6,268,2442.121,2442.121,NA,2442.121,407.02,162.35,NA
286,29,3,106520.46,80710.14,12,360,4819.231,4780.039,NA,2377.11,396.185,147.724,-14.626
287,29,4,103135.5,82085.28,18,335,8472.854,8431.27,NA,3653.623,608.937,157.891,10.166
288,29,5,101760.36,81873.72,24,419,9864.173,9634.694,NA,1391.319,231.886,-171.254,30.856
289,29,6,99115.86,81556.38,30,340,12527.645,12083.947,NA,2663.472,443.912,-173.157,-1.903
290,29,7,96577.14,81662.16,36,294,15068.568,14584.22,NA,2540.923,423.487,177.614,-9.229
291,29,8,93826.86,81450.6,42,272,17826.973,17251.223,NA,2758.405,459.734,-175.601,6.785
292,29,9,91288.14,81027.48,48,268,20400.711,19707.186,NA,2573.738,428.956,-170.538,5.064
293,29,10,89489.88,79758.12,54,261,22601.851,21393.727,NA,2201.139,366.857,-144.782,25.755
294,29,11,88008.96,78171.42,59,254,24772.275,22854.601,NA,2170.424,434.085,-133.025,11.757
295,30,1,107789.82,73728.66,0,287,0,0,NA,NA,NA,NA,NA
296,30,2,106626.24,74998.02,6,278,1721.974,1721.974,NA,1721.974,286.996,132.51,NA
297,30,3,105991.56,78065.64,12,282,4854.562,4695.012,NA,3132.589,522.098,101.689,-30.821
298,30,4,104404.86,80710.14,18,287,7938.553,7758.803,NA,3083.99,513.998,120.964,19.274
299,30,5,103664.4,84624,24,318,11921.84,11650.216,NA,3983.288,663.881,100.713,-20.251
300,30,6,104722.2,84729.78,30,269,12984.916,11420.811,NA,1063.076,177.179,5.711,-95.003
301,30,7,104722.2,83777.76,36,280,13936.936,10506.888,NA,952.02,158.67,-90,-95.711
302,30,8,104616.42,83566.2,42,269,14173.468,10336.714,NA,236.531,39.422,-116.565,-26.565
303,30,9,106520.46,84095.1,48,201,16149.601,10443.867,NA,1976.133,329.356,15.524,132.089
304,30,10,107578.26,83460.42,54,238,17383.197,9734.059,NA,1233.596,205.599,-30.964,-46.488
305,30,11,108530.28,83566.2,59,257,18341.076,9865.367,NA,957.879,191.576,6.34,37.304
306,31,1,32580.24,65795.16,0,341,0,0,NA,NA,NA,NA,NA
307,31,2,39244.38,68439.66,6,288,7169.668,7169.668,NA,7169.668,1194.945,21.644,NA
308,31,3,39350.16,69920.58,12,289,8654.361,7927.856,NA,1484.693,247.449,85.914,64.27
309,31,4,36176.76,70132.14,18,632,11834.805,5634.213,NA,3180.444,530.074,176.186,90.272
310,31,5,33109.14,66324.06,24,394,16724.771,747.978,NA,4889.966,814.994,-128.853,54.961
311,31,6,26445,64420.02,30,271,23655.581,6287.462,NA,6930.81,1155.135,-164.055,-35.201
312,31,7,21896.46,61987.08,36,400,28813.916,11342.162,NA,5158.334,859.722,-151.858,12.196
313,31,8,17876.82,61563.96,42,321,32855.764,15300.118,NA,4041.848,673.641,-173.991,-22.133
314,31,9,13962.96,59659.92,48,317,37208.196,19602.15,NA,4352.432,725.405,-154.058,19.933
315,31,10,11847.36,56803.86,54,317,40762.467,22598.579,NA,3554.271,592.378,-126.529,27.529
316,31,11,13962.96,51514.86,59,261,46458.895,23463.377,NA,5696.427,1139.285,-68.199,58.33
