Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
125,12,4,97846.5,46437.42,18,147,3939.799,3667.379,NA,1883.359,313.893,38.157,2.62
126,12,5,99221.64,47812.56,24,140,5884.54,5585.344,NA,1944.742,324.124,45,6.843
127,12,6,99856.32,48341.46,30,129,6710.708,6410.827,NA,826.168,137.695,39.806,-5.194
128,12,7,100385.22,49081.92,36,146,7620.662,7286.545,NA,909.954,151.659,54.462,14.657
129,12,8,100914.12,50245.5,42,144,8898.807,8455.124,NA,1278.145,213.024,65.556,11.094
130,12,9,101548.8,51197.52,48,138,10042.993,9574.113,NA,1144.186,190.698,56.31,-9.246
131,12,10,102183.48,52255.32,54,129,11276.589,10775.031,NA,1233.596,205.599,59.036,2.726
132,12,11,102395.04,52890,59,115,11945.6,11384.995,NA,669.011,133.802,71.565,12.529
133,13,1,114242.4,24117.84,0,120,0,0,NA,NA,NA,NA,NA
134,13,2,113925.06,25492.98,6,124,1411.281,1411.281,NA,1411.281,235.214,102.995,NA
135,13,3,113184.6,26973.9,12,147,3067,3045.656,NA,1655.719,275.953,116.565,13.57
136,13,4,112444.14,28137.48,18,115,4446.203,4403.549,NA,1379.202,229.867,122.471,5.906
137,13,5,112126.8,28349.04,24,115,4827.598,4730.625,NA,381.395,63.566,146.31,23.839
138,13,6,111174.78,28243.26,30,136,5785.476,5140.952,NA,957.879,159.646,-173.66,40.03
139,13,7,109482.3,28454.82,36,122,7491.128,6439.561,NA,1705.651,284.275,172.875,-13.465
140,13,8,108636.06,27714.36,42,118,8615.585,6660.781,NA,1124.457,187.409,-138.814,48.311
141,13,9,107578.26,26762.34,48,133,10038.709,7169.668,NA,1423.124,237.187,-138.013,0.801
142,13,10,107366.7,24752.52,54,140,12059.633,6904.931,NA,2020.924,336.821,-96.009,42.004
143,13,11,107472.48,24435.18,59,129,12394.139,6777.354,NA,334.506,66.901,-71.565,24.444
144,14,1,96471.36,29618.4,0,118,0,0,NA,NA,NA,NA,NA
145,14,2,94673.1,30358.86,6,117,1944.742,1944.742,NA,1944.742,324.124,157.62,NA
146,14,3,93509.52,31416.66,12,159,3517.274,3465.001,NA,1572.533,262.089,137.726,-19.894
147,14,4,93297.96,31839.78,18,129,3990.337,3873.628,NA,473.063,78.844,116.565,-21.161
148,14,5,91605.48,33214.92,24,127,6171.047,6050.764,NA,2180.711,363.452,140.906,24.341
149,14,6,90018.78,34272.72,30,144,8078.024,7956.034,NA,1906.976,317.829,146.31,5.404
150,14,7,88432.08,33955.38,36,151,9696.146,9134.518,NA,1618.123,269.687,-168.69,45
151,14,8,86104.92,33743.82,42,143,12032.903,11157.158,NA,2336.757,389.459,-174.806,-6.116
152,14,9,84412.44,34484.28,48,146,13880.271,13003.628,NA,1847.368,307.895,156.371,-28.824
153,14,10,82402.62,35859.42,54,151,16315.51,15390.899,NA,2435.238,405.873,145.62,-10.751
154,14,11,81556.38,36388.32,59,156,17313.436,16379.513,NA,997.927,199.585,147.995,2.375
155,15,1,90230.34,40831.08,0,114,0,0,NA,NA,NA,NA,NA
156,15,2,89278.32,40407.96,6,114,1041.812,1041.812,NA,1041.812,173.635,-156.038,NA
157,15,3,88220.52,39984.84,12,127,2181.098,2180.711,NA,1139.285,189.881,-158.199,-2.161
158,15,4,87056.94,39455.94,18,128,3459.242,3458.537,NA,1278.145,213.024,-155.556,2.643
159,15,5,86633.82,39350.16,24,116,3895.384,3889.483,NA,436.142,72.69,-165.964,-10.408
160,15,6,86739.6,39350.16,30,146,4001.164,3791.885,NA,105.78,17.63,0,165.964
161,15,7,85787.58,39032.82,36,133,5004.682,4792.896,NA,1003.517,167.253,-161.565,-161.565
162,15,8,85576.02,38927.04,42,178,5241.213,5028.724,NA,236.531,39.422,-153.435,8.13
163,15,9,84306.66,38186.58,48,139,6710.756,6487.169,NA,1469.543,244.924,-149.744,3.691
164,15,10,83777.76,36917.22,54,127,8085.896,7546.793,NA,1375.14,229.19,-112.62,37.124
165,15,11,83671.98,35013.18,59,129,9992.872,8766.986,NA,1906.976,381.395,-93.18,19.44
166,16,1,116358,59765.7,0,122,0,0,NA,NA,NA,NA,NA
167,16,2,116463.78,59131.02,6,133,643.435,643.435,NA,643.435,107.239,-80.538,NA
168,16,3,116992.68,58496.34,12,131,1469.603,1419.188,NA,826.168,137.695,-50.194,30.343
169,16,4,117204.24,58073.22,18,137,1942.665,1892.25,NA,473.063,78.844,-63.435,-13.241
170,16,5,117415.8,57438.54,24,131,2611.677,2556.289,NA,669.011,111.502,-71.565,-8.13
171,16,6,116781.12,56063.4,30,121,4126.216,3726.4,NA,1514.539,252.423,-114.775,-43.21
172,16,7,117310.02,55005.6,36,130,5308.872,4854.369,NA,1182.656,197.109,-63.435,51.34
173,16,8,116781.12,54053.58,42,132,6397.944,5727.77,NA,1089.072,181.512,-119.055,-55.62
174,16,9,116040.66,53207.34,48,120,7522.401,6566.033,NA,1124.457,187.409,-131.186,-12.131
175,16,10,115934.88,52572.66,54,124,8165.836,7205.474,NA,643.435,107.239,-99.462,31.724
176,16,11,115300.2,51620.64,59,122,9310.021,8213.461,NA,1144.186,228.837,-123.69,-24.228
177,17,1,120694.98,62515.98,0,139,0,0,NA,NA,NA,NA,NA
178,17,2,121435.44,61775.52,6,130,1047.169,1047.169,NA,1047.169,174.528,-45,NA
179,17,3,122704.8,60083.04,12,134,3162.769,3155.721,NA,2115.6,352.6,-53.13,-8.13
180,17,4,123551.04,57967.44,18,144,5441.34,5370.875,NA,2278.571,379.762,-68.199,-15.068
181,17,5,124714.62,55322.94,24,128,8330.509,8239.984,NA,2889.169,481.528,-66.251,1.948
182,17,6,126512.88,54582.48,30,126,10275.25,9838.109,NA,1944.742,324.124,-22.38,43.87
183,17,7,127888.02,55640.28,36,130,12010.171,9950.632,NA,1734.921,289.153,37.569,59.949
184,17,8,129263.16,56909.64,42,126,13881.611,10239.373,NA,1871.439,311.907,42.709,5.141
185,17,9,129580.5,57226.98,48,117,14330.397,10340.502,NA,448.787,74.798,45,2.291
186,17,10,130532.52,57755.88,54,127,15419.469,10928.666,NA,1089.072,181.512,29.055,-15.945
187,17,11,130849.86,57861.66,59,127,15753.975,11170.689,NA,334.506,66.901,18.435,-10.62
188,18,1,143543.46,33426.48,0,127,0,0,NA,NA,NA,NA,NA
189,18,2,143543.46,33743.82,6,145,317.34,317.34,NA,317.34,52.89,90,NA
190,18,3,143966.58,36282.54,12,114,2891.078,2887.232,NA,2573.738,428.956,80.538,-9.462
191,18,4,143543.46,38927.04,18,138,5569.214,5500.56,NA,2678.136,446.356,99.09,18.553
192,18,5,140052.72,41148.42,24,114,9706.822,8474.292,NA,4137.607,689.601,147.529,48.439
193,18,6,135398.4,41359.98,30,117,14365.947,11370.243,NA,4659.126,776.521,177.397,29.869
194,18,7,132119.22,40831.08,36,113,17687.507,13614.013,NA,3321.559,553.593,-170.838,11.765
195,18,8,129897.84,42206.22,42,132,20300.08,16226.114,NA,2612.573,435.429,148.241,-40.922
196,18,9,129157.38,42840.9,48,125,21275.323,17192.749,NA,975.243,162.541,139.399,-8.842
197,18,10,129051.6,42840.9,54,122,21381.103,17281.357,NA,105.78,17.63,180,40.601
198,18,11,128945.82,42946.68,59,112,21530.699,17427.716,NA,149.596,29.919,135,-45
199,19,1,121223.88,14386.08,0,142,0,0,NA,NA,NA,NA,NA
200,19,2,120906.54,13857.18,6,138,616.798,616.798,NA,616.798,102.8,-120.964,NA
201,19,3,119848.74,12058.92,12,134,2703.106,2703.088,NA,2086.308,347.718,-120.466,0.498
202,19,4,119108.28,9520.2,18,119,5347.606,5305.898,NA,2644.5,440.75,-106.26,14.205
203,19,5,118790.94,7087.26,24,115,7801.155,7693.632,NA,2453.549,408.925,-97.431,8.829
204,19,6,117310.02,5923.68,30,136,9684.514,9323.653,NA,1883.359,313.893,-141.843,-44.411
205,19,7,116040.66,4442.76,36,139,11635.001,11213.179,NA,1950.487,325.081,-130.601,11.241
206,19,8,115829.1,4125.42,42,139,12016.396,11592.446,NA,381.395,63.566,-123.69,6.911
207,19,9,114771.3,2644.5,48,135,13836.304,13397.779,NA,1819.908,303.318,-125.538,-1.848
208,19,10,114559.74,1163.58,54,152,15332.259,14806.933,NA,1495.955,249.326,-98.13,27.408
209,19,11,114665.52,317.34,59,148,16185.085,15522.291,NA,852.826,170.565,-82.875,15.255
210,20,1,94461.54,16713.24,0,143,0,0,NA,NA,NA,NA,NA
211,20,2,94355.76,16395.9,6,143,334.506,334.506,NA,334.506,55.751,-108.435,NA
212,20,3,93721.08,15972.78,12,149,1097.296,1047.169,NA,762.79,127.132,-146.31,-37.875
213,20,4,93086.4,15020.76,18,135,2241.482,2180.711,NA,1144.186,190.698,-123.69,22.62
214,20,5,93086.4,13434.06,24,132,3828.182,3555.845,NA,1586.7,264.45,-90,33.69
215,20,6,92134.38,10895.34,30,124,6539.536,6266.07,NA,2711.354,451.892,-110.556,-20.556
216,20,7,90865.02,9097.08,36,140,8740.675,8422.639,NA,2201.139,366.857,-125.218,-14.662
217,20,8,90547.68,6452.58,42,132,11404.148,10981.778,NA,2663.472,443.912,-96.843,28.375
218,20,9,88960.98,4442.76,48,136,13964.81,13446.964,NA,2560.663,426.777,-128.29,-31.447
219,20,10,87056.94,2432.94,54,138,16733.338,16085.866,NA,2768.528,461.421,-133.452,-5.162
220,20,11,86316.48,1586.7,59,128,17857.795,17180.053,NA,1124.457,224.891,-131.186,2.266
221,21,1,89913,8673.96,0,152,0,0,NA,NA,NA,NA,NA
222,21,2,89807.22,8779.74,6,158,149.596,149.596,NA,149.596,24.933,135,NA
223,21,3,89807.22,8991.3,12,130,361.156,334.506,NA,211.56,35.26,90,-45
224,21,4,89807.22,8885.52,18,156,466.936,236.531,NA,105.78,17.63,-90,-180
225,21,5,90018.78,9625.98,24,151,1237.026,957.879,NA,770.09,128.348,74.055,164.055
226,21,6,90124.56,10049.1,30,153,1673.168,1391.319,NA,436.142,72.69,75.964,1.909
227,21,7,90124.56,10472.22,36,131,2096.288,1810.662,NA,423.12,70.52,90,14.036
228,21,8,90124.56,10578,42,154,2202.068,1915.757,NA,105.78,17.63,90,0
229,21,9,90018.78,11953.14,48,128,3581.27,3280.886,NA,1379.202,229.867,94.399,4.399
230,21,10,89278.32,13222.5,54,122,5050.813,4592.607,NA,1469.543,244.924,120.256,25.858
231,21,11,88326.3,15443.88,59,134,7467.602,6953.376,NA,2416.789,483.358,113.199,-7.058
232,22,1,90124.56,82931.52,0,155,0,0,NA,NA,NA,NA,NA
233,22,2,87268.5,82825.74,6,134,2858.018,2858.018,NA,2858.018,476.336,-177.879,NA
234,22,3,87056.94,83037.3,12,114,3157.209,3069.443,NA,299.191,49.865,135,-47.121
235,22,4,86951.16,83037.3,18,113,3262.989,3175.163,NA,105.78,17.63,180,45
236,22,5,86633.82,83037.3,24,114,3580.329,3492.342,NA,317.34,52.89,180,0
237,22,6,86633.82,83037.3,30,122,3580.329,3492.342,NA,0,0,0,-180
238,22,7,86210.7,83460.42,36,115,4178.711,3949.435,NA,598.382,99.73,135,135
239,22,8,84729.78,79758.12,42,119,8166.21,6258.923,NA,3987.499,664.583,-111.801,113.199
240,22,9,84200.88,79969.68,48,113,8735.853,6622.876,NA,569.643,94.94,158.199,-90
241,22,10,84306.66,79969.68,54,115,8841.633,6528.434,NA,105.78,17.63,0,-158.199
242,22,11,84412.44,80075.46,59,114,8991.229,6386.344,NA,149.596,29.919,45,45
243,23,1,49293.48,56909.64,0,140,0,0,NA,NA,NA,NA,NA
244,23,2,52361.1,56380.74,6,121,3112.881,3112.881,NA,3112.881,518.813,-9.782,NA
245,23,3,54159.36,57226.98,12,130,5100.307,4876.217,NA,1987.426,331.238,25.201,34.984
246,23,4,54265.14,59025.24,18,138,6901.675,5403.07,NA,1801.368,300.228,86.634,61.432
247,23,5,55005.6,62092.86,24,133,10057.396,7713.241,NA,3155.721,525.953,76.43,-10.204
248,23,6,56698.08,64525.8,30,134,13021.124,10622.335,NA,2963.728,493.955,55.176,-21.254
249,23,7,59448.36,67170.3,36,131,16836.543,14436.161,NA,3815.419,635.903,43.877,-11.299
250,23,8,59977.26,69497.46,42,141,19223.049,16510.493,NA,2386.506,397.751,77.196,33.319
251,23,9,61352.4,71930.4,48,125,22017.723,19262.419,NA,2794.675,465.779,60.524,-16.672
252,23,10,61881.3,73305.54,54,126,23491.068,20670.722,NA,1473.345,245.557,68.962,8.438
253,23,11,62198.64,74363.34,59,120,24595.444,21706.561,NA,1104.376,220.875,73.301,4.338
254,24,1,18299.94,80392.8,0,126,0,0,NA,NA,NA,NA,NA
255,24,2,19357.74,81027.48,6,131,1233.596,1233.596,NA,1233.596,205.599,30.964,NA
256,24,3,18194.16,78594.54,12,160,3930.468,1801.368,NA,2696.871,449.479,-115.56,-146.524
257,24,4,17665.26,76690.5,18,123,5906.601,3756.307,NA,1976.133,329.356,-105.524,10.036
258,24,5,17771.04,75103.8,24,146,7496.823,5315.379,NA,1590.222,265.037,-86.186,19.338
259,24,6,18088.38,73728.66,30,142,8908.104,6667.497,NA,1411.281,235.214,-77.005,9.181
260,24,7,18405.72,70978.38,36,140,11676.632,9415.014,NA,2768.528,461.421,-83.418,-6.413
261,24,8,18299.94,71084.16,42,161,11826.227,9308.64,NA,149.596,24.933,135,-141.582
262,24,9,18299.94,70978.38,48,163,11932.007,9414.42,NA,105.78,17.63,-90,135
263,24,10,18405.72,71084.16,54,155,12081.603,9309.241,NA,149.596,24.933,45,135
264,24,11,18405.72,71084.16,59,153,12081.603,9309.241,NA,0,0,0,-45
265,25,1,25175.64,81662.16,0,145,0,0,NA,NA,NA,NA,NA
266,25,2,26973.9,82191.06,6,156,1874.426,1874.426,NA,1874.426,312.404,16.39,NA
267,25,3,29512.62,82825.74,12,135,4491.279,4490.358,NA,2616.853,436.142,14.036,-2.353
268,25,4,31205.1,83460.42,18,159,6298.848,6291.91,NA,1807.569,301.262,20.556,6.52
269,25,5,31416.66,83460.42,24,144,6510.408,6494.926,NA,211.56,35.26,0,-20.556
270,25,6,31628.22,83671.98,30,138,6809.6,6758.34,NA,299.191,49.865,45,45
271,25,7,31945.56,83671.98,36,124,7126.94,7061.954,NA,317.34,52.89,0,-45
272,25,8,32474.46,83777.76,42,119,7666.314,7599.246,NA,539.374,89.896,11.31,11.31
273,25,9,32262.9,83777.76,48,128,7877.874,7396.284,NA,211.56,35.26,180,168.69
274,25,10,31839.78,83883.54,54,154,8314.016,7024.62,NA,436.142,72.69,165.964,-14.036
275,25,11,32368.68,83989.32,59,143,8853.39,7560.126,NA,539.374,107.875,11.31,-154.654
276,26,1,34378.5,83354.64,0,131,0,0,NA,NA,NA,NA,NA
277,26,2,34484.28,83354.64,6,143,105.78,105.78,NA,105.78,17.63,0,NA
278,26,3,34695.84,83460.42,12,184,342.311,334.506,NA,236.531,39.422,26.565,26.565
279,26,4,35436.3,83777.76,18,151,1147.908,1139.285,NA,805.596,134.266,23.199,-3.366
280,26,5,36811.44,84412.44,24,122,2662.447,2652.949,NA,1514.539,252.423,24.775,1.577
281,26,6,36917.22,84624,30,121,2898.978,2838.375,NA,236.531,39.422,63.435,38.66
282,26,7,37657.68,84624,36,148,3639.438,3516.29,NA,740.46,123.41,0,-63.435
283,26,8,37763.46,84729.78,42,156,3789.034,3653.623,NA,149.596,24.933,45,45
284,26,9,38503.92,86104.92,48,138,5350.857,4958.138,NA,1561.823,260.304,61.699,16.699
