Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
31,3,9,95307.78,49505.04,48,124,7832.782,5501.577,NA,2547.52,424.587,175.236,40.236
32,3,10,93509.52,48976.14,54,139,9707.209,6767.44,NA,1874.426,312.404,-163.61,21.153
33,3,11,90336.12,47389.44,59,130,13255.178,9394.789,NA,3547.969,709.594,-153.435,10.176
34,4,1,57015.42,53418.9,0,156,0,0,NA,NA,NA,NA,NA
35,4,2,57015.42,53313.12,6,138,105.78,105.78,NA,105.78,17.63,-90,NA
36,4,3,56909.64,53313.12,12,160,211.56,149.596,NA,105.78,17.63,180,-90
37,4,4,56909.64,53313.12,18,160,211.56,149.596,NA,0,0,0,-180
38,4,5,57332.76,53418.9,24,132,647.702,317.34,NA,436.142,72.69,14.036,14.036
39,4,6,58179,55640.28,30,155,3024.812,2507.678,NA,2377.11,396.185,69.146,55.109
40,4,7,59236.8,58284.78,36,155,5873.026,5348.955,NA,2848.214,474.702,68.199,-0.947
41,4,8,58707.9,58496.34,42,131,6442.668,5352.092,NA,569.643,94.94,158.199,90
42,4,9,59236.8,58390.56,48,162,6982.043,5445.359,NA,539.374,89.896,-11.31,-169.509
43,4,10,59765.7,55534.5,54,138,9886.662,3469.842,NA,2904.619,484.103,-79.509,-68.199
44,4,11,60929.28,56909.64,59,124,11688.031,5244.384,NA,1801.368,360.274,49.764,129.272
45,5,1,110645.88,57544.32,0,149,0,0,NA,NA,NA,NA,NA
46,5,2,108741.84,56592.3,6,139,2128.781,2128.781,NA,2128.781,354.797,-153.435,NA
47,5,3,106837.8,55322.94,12,125,4417.153,4408.628,NA,2288.371,381.395,-146.31,7.125
48,5,4,105462.66,53736.24,18,142,6516.826,6431.737,NA,2099.673,349.946,-130.914,15.396
49,5,5,107049.36,51832.2,24,122,8995.33,6750.057,NA,2478.505,413.084,-50.194,80.72
50,5,6,104087.52,53524.68,30,128,12406.633,7692.177,NA,3411.302,568.55,150.255,-159.55
51,5,7,101760.36,53207.34,36,132,14755.33,9887.46,NA,2348.697,391.45,-172.235,37.51
52,5,8,101443.02,53630.46,42,142,15284.23,10000.547,NA,528.9,88.15,126.87,-60.895
53,5,9,99010.08,53524.68,48,121,17719.469,12310.538,NA,2435.238,405.873,-177.51,55.62
54,5,10,98481.18,52890,54,155,18545.637,13024.693,NA,826.168,137.695,-129.806,47.705
55,5,11,97740.72,52361.1,59,133,19455.591,13907.154,NA,909.954,181.991,-144.462,-14.657
56,6,1,101231.46,56380.74,0,139,0,0,NA,NA,NA,NA,NA
57,6,2,99644.76,56380.74,6,128,1586.7,1586.7,NA,1586.7,264.45,180,NA
58,6,3,98481.18,56169.18,12,157,2769.356,2758.405,NA,1182.656,197.109,-169.695,10.305
59,6,4,98586.96,55217.16,18,135,3727.235,2889.169,NA,957.879,159.646,-83.66,86.035
60,6,5,97952.28,54476.7,24,129,4702.478,3791.885,NA,975.243,162.541,-130.601,-46.941
61,6,6,98481.18,53207.34,30,137,6077.618,4199.346,NA,1375.14,229.19,-67.38,63.221
62,6,7,99327.42,52572.66,36,152,7135.418,4257.563,NA,1057.8,176.3,-36.87,30.51
63,6,8,96577.14,52466.88,42,134,9887.732,6081.2,NA,2752.313,458.719,-177.797,-140.928
64,6,9,95202,51937.98,48,150,11361.077,7489.493,NA,1473.345,245.557,-158.962,18.835
65,6,10,93297.96,51726.42,54,160,13276.834,9197.995,NA,1915.757,319.293,-173.66,-14.697
66,6,11,92240.16,52572.66,59,142,14631.479,9764.474,NA,1354.645,270.929,141.34,-45
67,7,1,98692.74,8779.74,0,134,0,0,NA,NA,NA,NA,NA
68,7,2,97846.5,12799.38,6,135,4107.752,4107.752,NA,4107.752,684.625,101.889,NA
69,7,3,96788.7,15549.66,12,137,7054.442,7032.58,NA,2946.69,491.115,111.038,9.149
70,7,4,97000.26,17347.92,18,133,8865.104,8733.739,NA,1810.662,301.777,83.29,-27.747
71,7,5,95625.12,18617.28,24,132,10736.543,10304.731,NA,1871.439,311.907,137.291,54
72,7,6,93932.64,20098.2,30,149,12985.457,12278.684,NA,2248.914,374.819,138.814,1.523
73,7,7,92557.5,21473.34,36,128,14930.198,14098.534,NA,1944.742,324.124,135,-3.814
74,7,8,89701.44,24223.62,42,127,18895.185,17870.56,NA,3964.987,660.831,136.081,1.081
75,7,9,88749.42,26233.44,48,121,21119.082,20087.341,NA,2223.897,370.65,115.346,-20.735
76,7,10,87268.5,27185.46,54,116,22879.612,21662.959,NA,1760.53,293.422,147.265,31.919
77,7,11,86422.26,28454.82,59,132,24405.193,23187.787,NA,1525.581,305.116,123.69,-23.575
78,8,1,77959.86,30358.86,0,143,0,0,NA,NA,NA,NA,NA
79,8,2,73305.54,27820.14,6,129,5301.678,5301.678,NA,5301.678,883.613,-151.39,NA
80,8,3,70237.92,24752.52,12,144,9639.948,9542.505,NA,4338.27,723.045,-135,16.39
81,8,4,68862.78,24540.96,18,129,11031.267,10798.371,NA,1391.319,231.886,-171.254,-36.254
82,8,5,68968.56,24646.74,24,166,11180.862,10652.314,NA,149.596,24.933,45,-143.746
83,8,6,66429.84,21896.46,30,120,14923.741,14302.223,NA,3742.878,623.813,-132.709,-177.709
84,8,7,65372.04,21156,36,143,16214.95,15593.135,NA,1291.209,215.202,-145.008,-12.299
85,8,8,63785.34,18405.72,42,117,19390.113,18541.698,NA,3175.163,529.194,-119.982,25.026
86,8,9,63891.12,17665.26,48,126,20138.09,18948.797,NA,747.978,124.663,-81.87,38.112
87,8,10,66852.96,12693.6,54,124,25925.136,20866.831,NA,5787.046,964.508,-59.216,22.654
88,8,11,67910.76,11424.24,59,171,27577.473,21436.05,NA,1652.336,330.467,-50.194,9.021
89,9,1,15232.32,29618.4,0,164,0,0,NA,NA,NA,NA,NA
90,9,2,14068.74,28031.7,6,155,1967.622,1967.622,NA,1967.622,327.937,-126.254,NA
91,9,3,13010.94,26656.56,12,119,3702.543,3702.3,NA,1734.921,289.153,-127.569,-1.315
92,9,4,12693.6,25916.1,18,137,4508.139,4489.112,NA,805.596,134.266,-113.199,14.37
93,9,5,9625.98,23483.16,24,128,8423.428,8310.97,NA,3915.289,652.548,-141.582,-28.383
94,9,6,6664.14,22319.58,30,150,11605.631,11255.509,NA,3182.203,530.367,-158.552,-16.97
95,9,7,2327.16,21896.46,36,173,15963.202,15039,NA,4357.571,726.262,-174.428,-15.876
96,10,1,39350.16,26127.66,0,132,0,0,NA,NA,NA,NA,NA
97,10,2,38609.7,27820.14,6,129,1847.368,1847.368,NA,1847.368,307.895,113.629,NA
98,10,3,38292.36,29618.4,12,127,3673.414,3647.493,NA,1826.046,304.341,100.008,-13.621
99,10,4,37657.68,33003.36,18,128,7117.361,7080.942,NA,3443.947,573.991,100.62,0.612
100,10,5,37763.46,36176.76,24,168,10292.524,10173.595,NA,3175.163,529.194,88.091,-12.529
101,10,6,38821.26,40936.86,30,127,15168.741,14818.642,NA,4876.217,812.703,77.471,-10.62
102,10,7,38715.48,41465.76,36,124,15708.115,15351.226,NA,539.374,89.896,101.31,23.839
103,10,8,38715.48,41359.98,42,127,15813.895,15245.537,NA,105.78,17.63,-90,168.69
104,10,9,39032.82,41677.32,48,129,16262.682,15552.898,NA,448.787,74.798,45,135
105,10,10,39138.6,41994.66,54,164,16597.188,15868.41,NA,334.506,55.751,71.565,26.565
106,10,11,39561.72,43052.46,59,121,17736.473,16926.122,NA,1139.285,227.857,68.199,-3.366
107,11,1,79229.22,56274.96,0,155,0,0,NA,NA,NA,NA,NA
108,11,2,78911.88,56063.4,6,137,381.395,381.395,NA,381.395,63.566,-146.31,NA
109,11,3,78594.54,55957.62,12,147,715.901,709.594,NA,334.506,55.751,-161.565,-15.255
110,11,4,78382.98,55322.94,18,137,1384.912,1273.76,NA,669.011,111.502,-108.435,53.13
111,11,5,78277.2,53630.46,24,135,3080.695,2810.644,NA,1695.782,282.63,-93.576,14.859
112,11,6,79229.22,51514.86,30,141,5400.631,4760.1,NA,2319.937,386.656,-65.772,27.804
113,11,7,81344.82,50245.5,36,143,7867.824,6389.848,NA,2467.192,411.199,-30.964,34.808
114,11,8,84624,50139.72,42,127,11148.709,8169.75,NA,3280.886,546.814,-1.848,29.116
115,11,9,85893.36,49293.48,48,121,12674.29,9651.519,NA,1525.581,254.263,-33.69,-31.842
116,11,10,85999.14,49293.48,54,140,12780.07,9724.859,NA,105.78,17.63,0,33.69
117,11,11,88537.86,49187.7,59,131,15320.993,11699.574,NA,2540.923,508.185,-2.386,-2.386
118,12,1,73199.76,31522.44,0,123,0,0,NA,NA,NA,NA,NA
119,12,2,71718.84,32368.68,6,135,1705.651,1705.651,NA,1705.651,284.275,150.255,NA
120,12,3,71718.84,32474.46,12,143,1811.431,1760.53,NA,105.78,17.63,90,-60.255
121,12,4,71401.5,32580.24,18,137,2145.937,2086.308,NA,334.506,55.751,161.565,71.565
122,12,5,70766.82,33532.26,24,134,3290.123,3155.721,NA,1144.186,190.698,123.69,-37.875
123,12,6,70026.36,35436.3,30,135,5333.074,5038.727,NA,2042.951,340.492,111.251,-12.44
124,12,7,68968.56,37446.12,36,138,7604.267,7279.632,NA,2271.193,378.532,117.759,6.508
125,12,8,69074.34,37551.9,42,147,7753.862,7305.715,NA,149.596,24.933,45,-72.759
126,12,9,69180.12,39984.84,48,148,10189.101,9368.549,NA,2435.238,405.873,87.51,42.51
127,12,10,68545.44,41677.32,54,114,11996.67,11170.689,NA,1807.569,301.262,110.556,23.046
128,12,11,66112.5,45485.4,59,125,16515.594,15658.656,NA,4518.924,903.785,122.574,12.018
129,13,1,53524.68,38398.14,0,140,0,0,NA,NA,NA,NA,NA
130,13,2,53947.8,37763.46,6,138,762.79,762.79,NA,762.79,127.132,-56.31,NA
131,13,3,56380.74,35542.08,12,123,4057.29,4039.079,NA,3294.499,549.083,-42.397,13.912
132,13,4,57121.2,28877.94,18,134,10762.44,10176.894,NA,6705.15,1117.525,-83.66,-41.262
133,13,5,57544.32,26762.34,24,119,12919.937,12310.538,NA,2157.497,359.583,-78.69,4.97
134,13,6,59131.02,25916.1,30,121,14718.197,13683.288,NA,1798.26,299.71,-28.072,50.618
135,13,7,59977.26,25492.98,36,115,15664.323,14428.408,NA,946.125,157.688,-26.565,1.507
136,13,8,60400.38,24012.06,42,136,17204.503,15944.734,NA,1540.18,256.697,-74.055,-47.49
137,13,9,61669.74,22742.7,48,120,18999.649,17647.516,NA,1795.146,299.191,-45,29.055
138,13,10,63256.44,21579.12,54,123,20967.27,19431.587,NA,1967.622,327.937,-36.254,8.746
139,13,11,63891.12,22425.36,59,157,22025.07,19041.869,NA,1057.8,211.56,53.13,89.384
140,14,1,58179,62410.2,0,135,0,0,NA,NA,NA,NA,NA
141,14,2,58390.56,63150.66,6,125,770.09,770.09,NA,770.09,128.348,74.055,NA
142,14,3,57650.1,63891.12,12,143,1817.259,1572.533,NA,1047.169,174.528,135,60.945
143,14,4,57755.88,64843.14,18,131,2775.137,2469.459,NA,957.879,159.646,83.66,-51.34
144,14,5,58602.12,66958.74,24,151,5053.708,4568.178,NA,2278.571,379.762,68.199,-15.461
145,14,6,60400.38,69709.02,30,127,8339.706,7629.371,NA,3285.997,547.666,56.821,-11.377
146,14,7,59977.26,71507.28,36,126,10187.074,9273.112,NA,1847.368,307.895,103.241,46.419
147,14,8,59977.26,75209.58,42,126,13889.374,12925.087,NA,3702.3,617.05,90,-13.241
148,14,9,60506.16,77642.52,48,152,16379.139,15409.064,NA,2489.766,414.961,77.735,-12.265
149,14,10,60929.28,79758.12,54,119,18536.637,17564.577,NA,2157.497,359.583,78.69,0.955
150,14,11,60083.04,82402.62,59,114,21313.236,20082.884,NA,2776.599,555.32,107.745,29.055
151,15,2,62515.98,66852.96,6,137,0,0,NA,NA,NA,NA,NA
152,15,3,64631.58,68651.22,12,134,2776.599,2776.599,NA,2776.599,462.767,40.365,NA
153,15,4,66747.18,69814.8,18,127,5191.072,5164.838,NA,2414.473,402.412,28.811,-11.554
154,15,5,67170.3,69920.58,24,117,5627.215,5574.315,NA,436.142,72.69,14.036,-14.775
155,15,6,67170.3,69920.58,30,142,5627.215,5574.315,NA,0,0,0,-14.036
156,15,7,67276.08,70132.14,36,136,5863.746,5780.275,NA,236.531,39.422,63.435,63.435
157,15,8,67276.08,70026.36,42,134,5969.526,5720.928,NA,105.78,17.63,-90,-153.435
158,15,9,67487.64,70449.48,48,137,6442.588,6136.152,NA,473.063,78.844,63.435,153.435
159,15,10,66852.96,73622.88,54,114,9678.834,8039.976,NA,3236.246,539.374,101.31,37.875
160,16,1,113078.82,61246.62,0,137,0,0,NA,NA,NA,NA,NA
161,16,2,114242.4,61458.18,6,129,1182.656,1182.656,NA,1182.656,197.109,10.305,NA
162,16,3,117521.58,62092.86,12,130,4522.692,4522.636,NA,3340.036,556.673,10.954,0.649
163,16,4,123339.48,61881.3,18,118,10344.438,10280.271,NA,5821.745,970.291,-2.083,-13.037
164,16,5,124820.4,61563.96,24,119,11858.977,11745.868,NA,1514.539,252.423,-12.095,-10.012
165,16,6,126618.66,60294.6,30,131,14060.116,13573.268,NA,2201.139,366.857,-35.218,-23.123
166,16,7,128099.58,59448.36,36,126,15765.767,15128.019,NA,1705.651,284.275,-29.745,5.473
167,16,8,130426.74,54794.04,42,121,20969.455,18509.082,NA,5203.688,867.281,-63.435,-33.69
168,16,9,133600.14,54794.04,48,116,24142.855,21511.866,NA,3173.4,528.9,0,63.435
169,16,10,133917.48,51937.98,54,114,27016.491,22823.245,NA,2873.636,478.939,-83.66,-83.66
170,16,11,135504.18,52043.76,59,123,28606.713,24240.243,NA,1590.222,318.044,3.814,87.474
171,17,1,89384.1,76584.72,0,126,0,0,NA,NA,NA,NA,NA
172,17,2,89913,78911.88,6,135,2386.506,2386.506,NA,2386.506,397.751,77.196,NA
173,17,3,88643.64,81133.26,12,133,4944.982,4608.416,NA,2558.477,426.413,119.745,42.549
174,17,4,87480.06,82085.28,18,121,6448.399,5820.784,NA,1503.416,250.569,140.711,20.966
175,17,5,83989.32,82508.4,24,124,9964.689,8012.093,NA,3516.29,586.048,173.089,32.378
176,17,6,82085.28,81239.04,30,144,12253.06,8656.527,NA,2288.371,381.395,-146.31,40.601
177,17,7,81133.26,79546.56,36,119,14194.923,8766.348,NA,1941.863,323.644,-119.358,26.952
178,17,8,80710.14,79123.44,42,112,14793.305,9037.847,NA,598.382,99.73,-135,-15.642
179,17,9,78277.2,79123.44,48,112,17226.245,11393.346,NA,2432.94,405.49,180,-45
180,17,10,77325.18,79440.78,54,134,18229.762,12392.523,NA,1003.517,167.253,161.565,-18.435
181,17,11,75950.04,78171.42,59,148,20101.201,13527.438,NA,1871.439,374.288,-137.291,61.144
182,18,1,9520.2,68545.44,0,158,0,0,NA,NA,NA,NA,NA
183,18,2,10154.88,63891.12,6,133,4697.394,4697.394,NA,4697.394,782.899,-82.235,NA
184,18,3,8568.18,60929.28,12,173,8057.471,7675.431,NA,3360.076,560.013,-118.179,-35.944
185,18,4,6241.02,59025.24,18,142,11064.303,10069.123,NA,3006.833,501.139,-140.711,-22.532
186,18,5,4971.66,58602.12,24,145,12402.326,10934.296,NA,1338.023,223.004,-161.565,-20.854
187,18,6,4336.98,57650.1,30,154,13546.512,12065.414,NA,1144.186,190.698,-123.69,37.875
188,18,7,4865.88,58073.22,36,177,14223.834,11459.934,NA,677.322,112.887,38.66,162.35
189,18,8,6029.46,59448.36,42,118,16025.203,9743.825,NA,1801.368,300.228,49.764,11.104
190,18,9,7510.38,59342.58,48,117,17509.896,9419.767,NA,1484.693,247.449,-4.086,-53.849
191,18,10,7721.94,57755.88,54,157,19110.638,10938.389,NA,1600.742,266.79,-82.405,-78.32
192,18,11,7721.94,57332.76,59,150,19533.758,11355.965,NA,423.12,84.624,-90,-7.595
193,19,1,76902.06,51514.86,0,120,0,0,NA,NA,NA,NA,NA
194,19,2,76373.16,51303.3,6,120,569.643,569.643,NA,569.643,94.94,-158.199,NA
195,19,3,75844.26,50351.28,12,125,1658.714,1572.533,NA,1089.072,181.512,-119.055,39.144
196,19,4,74998.02,48870.36,18,126,3364.366,3258.642,NA,1705.651,284.275,-119.745,-0.69
197,19,5,72776.64,46014.3,24,129,6982.598,6875.7,NA,3618.233,603.039,-127.875,-8.13
198,19,6,70555.26,46120.08,30,118,9206.496,8329.797,NA,2223.897,370.65,177.274,-54.851
199,19,7,68228.1,44321.82,36,131,12147.484,11268.425,NA,2940.988,490.165,-142.306,40.421
200,19,8,66006.72,44744.94,42,142,14408.802,12827.324,NA,2261.318,376.886,169.216,-48.479
201,19,9,62304.42,42946.68,48,140,18524.718,16926.453,NA,4115.916,685.986,-154.093,36.691
202,19,10,61035.06,42312,54,161,19943.906,18342.691,NA,1419.188,236.531,-153.435,0.659
203,19,11,59025.24,40936.86,59,129,22379.144,20771.971,NA,2435.238,487.048,-145.62,7.815
204,20,1,109059.18,36282.54,0,126,0,0,NA,NA,NA,NA,NA
205,20,2,108636.06,36070.98,6,128,473.063,473.063,NA,473.063,78.844,-153.435,NA
206,20,3,108318.72,36599.88,12,133,1089.861,805.596,NA,616.798,102.8,120.964,-85.601
207,20,4,107895.6,36705.66,18,125,1526.003,1238.123,NA,436.142,72.69,165.964,45
208,20,5,107578.26,36811.44,24,135,1860.508,1572.533,NA,334.506,55.751,161.565,-4.399
209,20,6,105780,36599.88,30,125,3671.17,3294.499,NA,1810.662,301.777,-173.29,25.145
210,20,7,104193.3,36599.88,36,124,5257.87,4876.217,NA,1586.7,264.45,180,-6.71
211,20,8,103241.28,36599.88,42,129,6209.89,5826.548,NA,952.02,158.67,180,0
212,20,9,103241.28,36917.22,48,121,6527.23,5852.417,NA,317.34,52.89,90,-90
213,20,10,103135.5,37023,54,121,6676.826,5969.779,NA,149.596,24.933,135,45
214,20,11,103029.72,37340.34,59,135,7011.332,6121.546,NA,334.506,66.901,108.435,-26.565
215,21,1,35965.2,16184.34,0,125,0,0,NA,NA,NA,NA,NA
216,21,2,35965.2,16184.34,6,148,0,0,NA,0,0,0,NA
217,21,3,33003.36,15972.78,12,121,2969.386,2969.386,NA,2969.386,494.898,-175.914,-175.914
218,21,4,30993.54,15761.22,18,125,4990.31,4989.633,NA,2020.924,336.821,-173.991,1.923
219,21,5,27925.92,17876.82,24,176,8716.71,8215.504,NA,3726.4,621.067,145.408,-40.601
220,21,6,25598.76,19675.08,30,130,11657.698,10938.389,NA,2940.988,490.165,142.306,-3.102
221,21,7,25704.54,21579.12,36,140,13564.674,11592.446,NA,1906.976,317.829,86.82,-55.486
222,21,8,25704.54,25704.54,42,158,17690.094,13996.977,NA,4125.42,687.57,90,3.18
223,21,9,25704.54,26127.66,48,145,18113.214,14288.133,NA,423.12,70.52,90,0
224,21,10,26021.88,26973.9,54,119,19016.999,14672.567,NA,903.785,150.631,69.444,-20.556
225,21,11,25810.32,26868.12,59,112,19253.53,14739.903,NA,236.531,47.306,-153.435,137.121
226,22,1,60294.6,74998.02,0,125,0,0,NA,NA,NA,NA,NA
227,22,2,61669.74,74786.46,6,148,1391.319,1391.319,NA,1391.319,231.886,-8.746,NA
228,22,3,62410.2,75315.36,12,154,2301.273,2139.268,NA,909.954,151.659,35.538,44.284
229,22,4,62515.98,76055.82,18,122,3049.25,2460.38,NA,747.978,124.663,81.87,46.332
230,22,5,62833.32,76055.82,24,137,3366.59,2750.28,NA,317.34,52.89,0,-81.87
231,22,6,62833.32,76267.38,30,146,3578.15,2838.375,NA,211.56,35.26,90,90
232,22,7,63468,76902.06,36,152,4475.723,3700.789,NA,897.573,149.596,45,-45
233,22,8,63891.12,78171.42,42,140,5813.746,4796.397,NA,1338.023,223.004,71.565,26.565
234,22,9,63996.9,78382.98,48,164,6050.277,5016.471,NA,236.531,39.422,63.435,-8.13
235,22,10,63679.56,79440.78,54,147,7154.653,5585.344,NA,1104.376,184.063,106.699,43.264
236,22,11,64525.8,79546.56,59,169,8007.479,6212.268,NA,852.826,170.565,7.125,-99.574
237,23,1,76796.28,96154.02,0,124,0,0,NA,NA,NA,NA,NA
238,23,2,74786.46,99644.76,6,130,4027.982,4027.982,NA,4027.982,671.33,119.932,NA
239,23,3,74046,101654.58,12,148,6169.864,6149.813,NA,2141.882,356.98,110.225,-9.707
240,23,4,74574.9,104510.64,18,119,9074.484,8646.828,NA,2904.619,484.103,79.509,-30.716
241,23,5,75315.36,106308.9,24,133,11019.225,10262.296,NA,1944.742,324.124,67.62,-11.889
242,23,6,75103.8,108107.16,30,153,12829.887,12072.367,NA,1810.662,301.777,96.71,29.09
